Region,File Name,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,AMP_ENV,RMSE,ZCR,SPEC_CENT,SPEC_BAND
Noakhali,nkhl740.wav,-444.53052,81.85328,-15.1151285,-3.0541823,-8.068932,-8.895193,-16.410439,-8.045476,-13.396669,-13.486906,-13.7346735,-3.8696158,4.6482515,0.047934294,0.023207359,0.193196237,2433.005779,1534.454157
Noakhali,nkhl741.wav,-433.27954,107.860054,-29.139267,9.914699,-21.008911,-5.8298993,-19.534262,-13.240473,-9.703126,-17.514303,-13.914443,-0.8444814,-3.4459722,0.04727232,0.019148594,0.139918068,1901.544049,1508.445844
Noakhali,nkhl742.wav,-410.5832,101.39254,-46.868183,-11.604781,-26.091286,-12.847909,-7.5446897,-6.4148006,-11.016106,-12.48567,-9.34323,-5.432604,-7.5624714,0.060979165,0.025665792,0.127515045,1775.867405,1405.385798
Noakhali,nkhl743.wav,-354.28717,77.191444,-56.863262,8.58521,-36.73807,-5.366543,-14.936299,-5.7520885,-25.852543,-6.70243,-14.587654,-11.050709,-8.110363,0.05509692,0.025967445,0.128312609,1936.813439,1607.391044
Noakhali,nkhl744.wav,-418.24048,111.3441,-49.866936,24.311628,-31.629349,-16.061186,-16.524042,-12.702826,-11.927809,-9.773682,-12.145708,-9.037309,-12.993794,0.03165699,0.013326393,0.102165204,1653.025146,1495.995585
Noakhali,nkhl745.wav,-412.34982,95.15604,-49.049374,19.991833,-30.493088,-9.729671,-20.954605,-8.949158,-20.442476,-7.390171,-8.479655,-4.9968243,-8.751163,0.033073302,0.013654195,0.121170787,1904.155819,1692.485779
Noakhali,nkhl746.wav,-352.19067,78.957756,-73.21281,16.2032,-40.637386,-10.169432,-12.805422,-7.51518,-27.798328,-7.858112,-15.265352,-10.798995,-13.909095,0.053907804,0.023538683,0.128244635,1970.065619,1592.145736
Noakhali,nkhl747.wav,-392.11707,102.653015,-61.214657,13.236849,-40.81384,-0.8301434,-8.275819,-18.599648,-20.113405,-11.168807,-17.083672,-8.724086,-15.302146,0.046833146,0.020800568,0.105151537,1727.158525,1547.787604
Noakhali,nkhl748.wav,-371.92792,112.61537,-39.539722,32.855774,-26.397636,-10.991881,-6.8194175,-13.15233,-9.306713,-6.5751705,-15.091132,-7.816309,-12.942411,0.045647535,0.020729758,0.089503879,1500.801833,1448.305658
Noakhali,nkhl749.wav,-409.0803,63.070354,-63.621826,30.12004,-25.662851,-9.863436,-13.421794,-4.672949,-10.334898,-10.430396,-6.772463,-2.8217914,-10.27343,0.043544717,0.019239293,0.153857309,2215.174943,1502.299226
Noakhali,nkhl75.wav,-367.2957,157.7778,-33.626045,12.378054,3.1286314,-5.617637,-13.54673,-8.823866,-11.800614,-4.334973,-14.810729,-1.6838381,3.9651732,0.06861875,0.029057775,0.061154111,1062.515401,1160.580821
Noakhali,nkhl750.wav,-345.11642,88.23284,-65.11675,25.984371,-38.51513,-5.5394216,-15.592671,-13.289168,-24.797232,-4.7326794,-16.376278,-5.584762,-6.143469,0.06295876,0.026960142,0.137457403,1948.840213,1552.144452
Noakhali,nkhl751.wav,-404.36273,84.91245,-64.48012,10.896462,-35.02524,4.0978847,-7.930611,-11.973156,-21.516504,-2.6812212,-6.4596376,-10.952208,-8.315121,0.041142598,0.01652197,0.151437427,2125.345238,1560.500662
Noakhali,nkhl752.wav,-353.97964,75.24967,-57.25793,45.512424,-36.78498,-8.69822,-22.142714,-1.6222283,-26.121569,-13.591234,-14.067948,-7.9860015,-9.838151,0.055671442,0.023954216,0.127596614,2029.520176,1696.033109
Noakhali,nkhl753.wav,-411.30258,107.084854,-49.724556,35.70301,-36.82579,-8.681798,-9.744148,-15.1027355,-13.55402,-13.641187,-13.76331,-3.6321564,-17.134212,0.03251261,0.012915024,0.107145447,1754.975722,1562.639129
Noakhali,nkhl754.wav,-382.34448,112.531075,-35.5372,19.168678,-26.337759,-15.962594,-10.0531845,-14.613688,-8.604064,-8.620491,-16.26609,-11.63737,-14.0372925,0.044847175,0.019985592,0.082633954,1459.766199,1425.320679
Noakhali,nkhl755.wav,-397.02032,74.452774,-57.457455,9.393713,-33.14339,0.40323737,-11.13153,-12.060255,-23.649658,-8.69799,-11.796434,-10.251718,-8.387495,0.045697156,0.020582765,0.141227704,2070.407664,1712.459787
Noakhali,nkhl756.wav,-455.96173,60.777878,-47.533375,24.262667,-26.62537,-6.463251,-16.238173,-13.67784,-17.9792,-11.386425,-6.3619037,-6.1556835,-9.434742,0.03392078,0.01305569,0.178518344,2400.621581,1725.534526
Noakhali,nkhl757.wav,-412.07834,57.716667,-40.75828,10.426588,-32.12072,-2.540936,-7.6542945,-13.979689,-13.642639,-7.3089733,-14.054308,-15.381116,-6.823454,0.045689877,0.019229656,0.153028023,2132.748787,1580.519926
Noakhali,nkhl758.wav,-376.98453,95.97245,-77.98924,15.853509,-49.68013,-18.334032,-20.632252,-19.230425,-6.6584344,-12.164661,-17.593473,-14.015886,-13.731346,0.05499228,0.023053415,0.102758846,1674.887318,1450.006288
Noakhali,nkhl759.wav,-570.92847,60.250977,-16.183397,-16.63982,-18.634201,-7.753968,-5.4072967,-9.852027,-8.798631,-3.4414072,2.416249,-7.096238,-9.165131,0.02558866,0.012475061,0.192684165,2157.602915,1377.750702
Noakhali,nkhl76.wav,-408.84622,142.3183,-27.13222,19.104826,7.1752086,-7.4923253,-8.784366,-9.326991,-9.656862,-4.5404606,-11.402771,-6.2604437,3.562705,0.052646622,0.02189703,0.067498369,1167.62982,1273.585863
Noakhali,nkhl760.wav,-578.2378,36.015224,-46.277607,9.513555,-14.3989725,-12.714209,2.8098924,-4.6772623,-15.2541685,-4.8391824,-8.723177,-10.362034,-5.056613,0.010563175,0.004873556,0.309599768,3119.247135,1642.925978
Noakhali,nkhl761.wav,-513.5847,30.742449,-79.91385,5.163439,-46.47341,-3.8839207,-6.206717,-5.1329875,-12.1881275,-2.3217237,-4.0446277,-16.675447,-2.7753305,0.017489564,0.008140682,0.234257178,2893.886514,1660.774312
Noakhali,nkhl762.wav,-430.34586,61.349926,-65.31025,26.274519,-39.619556,-1.7584997,-10.928984,-8.116583,-24.004005,-10.818072,-16.94836,-20.465034,-9.175349,0.038767822,0.01765057,0.146266858,2074.527305,1551.198266
Noakhali,nkhl763.wav,-407.05865,74.78912,-77.99318,28.812328,-23.861134,-23.987156,-28.296598,-16.210289,-12.938026,-10.996193,-12.750787,-6.49791,-10.623097,0.051369295,0.023080617,0.081464798,1491.212135,1335.582761
Noakhali,nkhl764.wav,-464.0855,110.86133,-79.70727,9.325014,-23.318241,-30.053959,-7.908802,-33.080223,-22.57413,-10.64579,-16.2466,-9.3616495,-8.925612,0.025814751,0.011512621,0.103252791,1503.142672,1144.582476
Noakhali,nkhl765.wav,-558.08795,31.449001,-101.151566,9.724778,-26.66498,-11.931978,0.951353,-13.188079,-2.80349,1.5474844,-9.34042,-8.780114,-8.506251,0.017636556,0.006237153,0.232367496,2699.862024,1480.650603
Noakhali,nkhl766.wav,-493.3936,18.661547,-81.7048,7.8140354,-36.19998,-6.477496,-3.3908696,-4.1574516,-11.560307,-3.1120257,-11.725419,-13.458906,-4.7759104,0.03652205,0.015210041,0.242962406,2967.149104,1538.791135
Noakhali,nkhl767.wav,-530.8469,40.20306,-104.40814,-3.6916285,-42.040085,-16.70763,-2.005977,-15.105395,-9.122925,-6.478668,-6.975614,-6.814085,-7.46767,0.022896677,0.010217647,0.145994961,2089.928435,1484.481238
Noakhali,nkhl768.wav,-481.6344,48.225933,-109.726204,15.911463,-25.405027,-11.382789,-1.4704058,-15.379704,-6.8003936,-7.207359,-8.206127,-9.27674,-11.300022,0.030931508,0.012810216,0.17966031,2154.830287,1262.969002
Noakhali,nkhl769.wav,-418.92325,109.44868,-77.20913,26.714499,-29.363304,-4.586035,-5.80968,-10.093329,-14.448082,-20.325686,-11.398851,-18.345686,-11.110073,0.03409467,0.013749501,0.119317358,1704.5,1345.52295
Noakhali,nkhl77.wav,-310.02115,140.32166,-32.9962,23.475386,-6.4563193,-13.874677,-5.4766626,-5.860506,-14.666366,-12.09706,-11.569654,-6.441083,-4.021403,0.073493265,0.031444643,0.072116082,1232.182976,1285.225077
Noakhali,nkhl770.wav,-434.18707,106.15067,-79.33585,14.361358,-27.55754,-16.615074,-7.391267,-23.102125,-13.416637,-20.707767,-15.537248,-11.588293,-15.308546,0.026600638,0.011084551,0.126527153,1691.923373,1258.89875
Noakhali,nkhl771.wav,-404.8449,66.74394,-64.99496,17.728403,-18.499352,-19.774834,-20.294308,-9.537388,-11.500392,-11.080114,-11.621313,-9.795641,-13.333863,0.04555589,0.022478327,0.113177023,1700.487068,1313.381564
Noakhali,nkhl772.wav,-413.5002,47.740353,-86.730644,-4.713343,-55.627007,-11.481681,-26.870455,-14.031438,-7.0633383,-1.7667055,-8.181781,-4.66548,5.367053,0.040693376,0.018992683,0.139251921,2122.920386,1552.736547
Noakhali,nkhl773.wav,-398.30917,61.838543,-75.37627,-2.454422,-63.4195,-18.374157,-21.116514,-16.535646,-15.657656,1.5497603,-10.712199,0.57057995,-2.6877096,0.053388175,0.025954172,0.103760332,1753.318202,1482.043667
Noakhali,nkhl774.wav,-470.68286,34.32551,-88.10015,-12.519179,-39.627865,6.234226,0.53161,-14.978198,-6.1470947,14.994584,0.70839834,-6.7089663,-0.2230623,0.03589207,0.017069627,0.129785383,1979.208613,1419.615695
Noakhali,nkhl775.wav,-403.77582,107.05799,-66.92657,11.786823,-15.231871,-11.636784,-7.882239,-11.251696,-22.73986,-21.777298,-11.295075,-11.1506,-8.311174,0.038238764,0.01533966,0.097248405,1493.37869,1222.060727
Noakhali,nkhl776.wav,-402.7105,31.916847,-93.217155,-3.364715,-52.310978,-10.699379,-15.076637,-4.096181,-7.773245,-4.5376887,-9.695343,-14.727777,-7.47478,0.06389524,0.032673474,0.159508229,2192.905602,1586.644973
Noakhali,nkhl777.wav,-497.04156,9.908104,-81.489365,-3.340124,-42.361767,-5.6900487,-2.6075702,5.391598,3.098682,9.071782,-0.50244397,-6.683259,-7.1019025,0.032208394,0.014348336,0.266599297,3266.93094,1616.878901
Noakhali,nkhl778.wav,-428.4615,43.542747,-114.92306,2.2636607,-55.214455,-32.786297,-13.580164,-5.20054,3.1375153,4.400063,4.782317,5.5451865,-6.752677,0.04204295,0.019502632,0.125249239,1914.722178,1335.159285
Noakhali,nkhl779.wav,-412.3517,71.954414,-59.866154,5.7112613,-44.070232,-7.5238137,-20.498947,-4.7575507,-22.362715,-14.149665,-1.3485979,-4.7928615,-3.3933394,0.039187584,0.017352426,0.126953125,1993.202156,1644.74401
Noakhali,nkhl78.wav,-318.9943,161.22969,-40.168003,19.369091,6.0766783,-11.67751,-20.66141,-13.800233,-8.907584,-14.640373,-11.325728,7.49284,-10.924831,0.08808203,0.038583513,0.061294591,1059.738671,1130.082851
Noakhali,nkhl780.wav,-439.40466,81.331924,-85.36954,5.6997294,-34.47819,-9.931158,-24.397337,-2.202635,-30.910275,-15.8374405,3.1510184,-17.504417,-0.4142023,0.037067693,0.013469339,0.113240465,1801.340426,1495.416518
Noakhali,nkhl781.wav,-423.15314,117.62509,-61.430843,27.49265,-26.462048,-11.402245,-11.897502,-20.99556,-12.263336,-23.690672,-1.7207835,-11.197366,-11.706166,0.02885409,0.01061636,0.120944207,1682.276365,1330.671681
Noakhali,nkhl782.wav,-448.8633,79.05355,-59.461617,8.192385,-39.645016,-15.233519,-14.163374,-4.12665,-16.489538,-10.007075,0.7742462,-3.2425723,-2.1779988,0.037476547,0.01641523,0.118932171,1845.147908,1506.894726
Noakhali,nkhl783.wav,-406.4725,32.374393,-70.89035,-11.212634,-61.143345,-9.517429,-25.34707,-1.3624454,-12.514516,6.421684,-0.2996689,-5.320389,0.30776468,0.045833196,0.023749562,0.177399036,2500.056303,1654.969996
Noakhali,nkhl784.wav,-438.69632,43.02198,-67.418015,19.736662,-58.887154,-9.845728,-27.958427,-9.594687,-12.508665,-4.749808,-13.612225,-11.412763,-1.8456483,0.041526943,0.017545665,0.178019867,2516.534789,1695.213106
Noakhali,nkhl785.wav,-428.7063,20.384275,-72.70961,4.3961205,-64.401146,-2.181307,-17.1653,-6.485206,-18.155592,2.4196365,-10.783061,-5.700954,0.09781421,0.043672264,0.019778054,0.193953016,2704.709528,1781.489473
Noakhali,nkhl786.wav,-431.206,32.510487,-72.796974,0.4034859,-54.929276,-1.6602099,-18.132605,-12.9897375,-6.880831,0.42857516,-11.450591,-0.87740594,-4.0812626,0.03667578,0.016596083,0.170017039,2446.344178,1774.138124
Noakhali,nkhl787.wav,-372.9032,43.958965,-69.77775,3.1208801,-68.4876,-5.3216705,-17.964342,-18.41476,-17.298532,6.1026835,-8.588743,-0.9384494,1.0967951,0.055886995,0.026142806,0.142999565,2244.797209,1732.250632
Noakhali,nkhl788.wav,-424.4308,46.10141,-58.38666,12.220626,-42.846313,4.778116,-15.962721,-9.889711,-22.009497,-1.4911188,-7.960777,-10.438597,-1.8612531,0.04997615,0.023144342,0.14191651,2255.642193,1806.783607
Noakhali,nkhl789.wav,-469.3889,112.13512,-69.26636,20.198717,-16.62165,-19.91079,-8.759902,-16.653988,-16.625288,-23.167421,-7.0627522,-11.936959,-12.022835,0.025560487,0.010176297,0.103959723,1519.604852,1206.300357
Noakhali,nkhl79.wav,-295.28748,134.75482,-54.45639,10.42204,-17.726025,0.2863227,-15.1892,-10.812855,-13.024204,-6.372757,-4.289578,-8.418355,-7.5111346,0.10732106,0.048399057,0.082212515,1332.862997,1253.075034
Noakhali,nkhl790.wav,-491.10394,67.50429,-53.35495,9.449559,-32.892723,5.1469064,-27.294832,-8.370335,-18.031876,-11.475498,-3.3273513,-10.00526,-6.063012,0.021435527,0.008002329,0.228837369,2859.681716,1792.395251
Noakhali,nkhl791.wav,-711.6832,26.034273,-74.81485,23.540474,5.2373667,-33.922413,21.78483,-3.9993937,-35.942646,5.5465183,-3.6209025,-20.848454,3.1968145,0.003602545,0.001372028,0.245300718,2717.812549,1072.436814
Noakhali,nkhl792.wav,-523.45734,30.194387,-43.752304,11.395899,-45.226326,-6.598286,-13.792751,-14.121002,-24.965233,0.74404514,-5.893954,-4.900375,2.1423736,0.023806296,0.010641385,0.235788863,3059.31478,1865.414501
Noakhali,nkhl793.wav,-448.9726,4.48436,-129.6933,6.8967986,-40.52823,9.517121,-1.5151955,-1.163098,-8.4527445,4.0658035,-1.2410232,-4.8691525,-9.107835,0.03789402,0.015758283,0.178599913,2426.476126,1441.606082
Noakhali,nkhl794.wav,-749.1566,58.029133,-69.75304,-33.015694,31.109243,7.109803,-22.960001,-10.019366,3.0932033,-3.9009218,-11.965172,-5.051168,5.3493543,0.004447174,0.001810639,0.13871266,1717.251141,975.4700271
Noakhali,nkhl795.wav,-425.43552,89.05922,-84.661064,27.089197,-37.08879,4.481208,-19.738777,-11.659379,-8.142464,-11.923055,-4.829644,-11.2261715,-7.476636,0.02224251,0.008503266,0.160944751,2149.827532,1539.663182
Noakhali,nkhl796.wav,-460.94516,98.23048,-77.62897,11.833399,-12.218852,-23.6631,-9.753326,-19.084578,-17.666737,-13.058135,-13.323066,-11.985744,-9.66111,0.01833846,0.007236776,0.140729227,1791.175561,1224.807283
Noakhali,nkhl797.wav,-528.60376,35.359215,-104.12847,-3.2001069,-38.30356,0.025394015,11.347985,-5.7649035,-6.4560027,-0.41959026,0.15546134,-11.36479,-9.89831,0.019024575,0.007438345,0.204674811,2594.653169,1407.635454
Noakhali,nkhl798.wav,-453.12955,100.05394,-84.5604,-9.84261,-36.327103,-18.90244,2.536568,-19.042784,-12.098787,-10.1916,-9.38024,-1.9140391,-8.888057,0.03605654,0.013582588,0.117518308,1641.400506,1186.68678
Noakhali,nkhl799.wav,-426.75745,100.28739,-76.13135,0.7780027,-60.777008,-9.364121,-16.316313,-12.414673,-21.268946,-11.909516,1.3719602,-8.379455,-5.968457,0.032074936,0.012699734,0.114033498,1708.419518,1405.474362
Noakhali,nkhl8.wav,-357.89566,107.29876,-57.907524,17.555637,-21.294409,-2.6836488,-28.784813,-5.561014,-13.382725,-14.762047,-2.241927,-5.1821766,-12.412419,0.06521189,0.029698348,0.08956279,1485.314203,1377.941374
Noakhali,nkhl80.wav,-301.61365,145.75813,-58.34163,15.041791,-19.702736,0.64487725,-18.387077,-12.436141,-17.397423,-9.977605,-3.1171598,-7.900291,-10.698649,0.08989989,0.038651694,0.079266966,1295.2061,1230.465872
Noakhali,nkhl800.wav,-478.5492,155.90091,-76.50001,6.5469847,-23.756458,-38.862038,9.280056,-18.18555,-20.196314,-0.20721506,-7.7526817,-5.5726185,-5.1861615,0.02992171,0.010474232,0.09984955,1347.27038,993.7549603
Noakhali,nkhl801.wav,-471.93015,112.132126,-45.272026,25.312094,1.8039945,-28.508354,-7.0076466,-15.23512,-18.81554,-6.1780376,-12.867854,-10.600347,-1.8776373,0.027658274,0.012031044,0.188016604,1939.37837,1316.427926
Noakhali,nkhl802.wav,-404.52155,135.13219,-64.61855,29.6064,-29.476786,-19.559376,-3.7090483,-26.821154,-22.4486,-12.406962,-11.814619,-6.202927,3.684694,0.036994398,0.014591077,0.102147078,1530.723672,1305.259198
Noakhali,nkhl803.wav,-522.95544,45.326103,-46.761482,3.1464548,-45.582405,-13.3417015,2.1361802,-14.261054,-24.611351,-8.530178,-4.893661,-9.257084,1.3970565,0.027587406,0.012927927,0.157432751,2133.070779,1452.029648
Noakhali,nkhl804.wav,-393.49084,96.96325,-95.39448,14.697369,-57.84282,-26.82652,-5.064983,-28.517223,-23.21064,-11.864294,-5.6873374,-9.604382,-13.32959,0.046468012,0.020800367,0.113757069,1720.177963,1330.122156
Noakhali,nkhl805.wav,-454.43317,142.3965,-91.14405,24.248474,-6.047051,-54.14626,2.88064,-26.711802,-32.55358,7.631219,-7.8456216,-3.6876314,3.8136737,0.030276783,0.010814106,0.117219221,1585.401411,1159.649797
Noakhali,nkhl806.wav,-462.36362,88.055016,-67.58283,9.509957,-19.014835,-13.797754,-2.0610645,-17.372002,-20.985537,-10.007164,-4.012189,-14.24753,-6.5770607,0.027925018,0.010800001,0.134910637,1781.222052,1291.125314
Noakhali,nkhl807.wav,-622.0354,4.3197846,-134.80626,17.265474,26.312662,-15.159043,15.830427,-1.0254751,-29.993113,11.378407,10.106853,-12.228993,2.7187212,0.00812325,0.003000069,0.223417561,2545.199379,975.4484573
Noakhali,nkhl808.wav,-481.69537,31.716988,-121.21819,7.9444184,-41.259735,-1.3190054,-7.1198673,-12.890555,-19.259205,-7.5612774,-0.77827495,-11.480115,4.8181696,0.030699767,0.011448986,0.187889719,2420.661042,1428.752347
Noakhali,nkhl809.wav,-414.29147,50.87129,-119.62129,20.326876,-50.427433,-9.988153,-9.365849,-9.225181,-21.631172,-2.9100642,-2.297497,-4.7839255,-1.1850975,0.0426254,0.016283222,0.147000979,2089.155715,1436.449689
Noakhali,nkhl81.wav,-312.26566,147.56477,-37.349636,-6.92093,-9.77703,-5.5398493,-5.541168,-14.727532,-11.033857,-4.175851,-0.73676676,2.4506652,-9.254314,0.08688317,0.037274,0.075514791,1151.086784,1089.472919
Noakhali,nkhl810.wav,-426.60474,71.44359,-119.94341,20.205008,-47.809402,-16.424004,0.3560575,-21.086601,-15.57183,-12.094438,-0.78198636,-12.010437,-11.75423,0.040324703,0.015706511,0.142532809,1945.467385,1295.64997
Noakhali,nkhl811.wav,-473.8707,-10.986109,-134.62587,19.471594,-20.256418,16.47089,14.787306,-1.4063481,-17.974417,-8.544075,-0.5612156,-0.44767565,-1.5076746,0.03428684,0.013061475,0.186734157,2464.392311,1294.195135
Noakhali,nkhl812.wav,-499.8321,-6.3402834,-140.29791,23.331991,-11.147483,29.684164,25.808128,-2.418477,-10.252281,-19.64336,-11.721367,-10.569456,-11.331512,0.023695024,0.008943898,0.202418068,2557.640472,1324.598012
Noakhali,nkhl813.wav,-463.4063,78.615326,-108.59601,3.3296108,-26.328173,-31.451603,-17.29051,-15.211523,-22.498558,-8.304078,-7.6436563,-17.169397,-4.6878567,0.027723521,0.011207134,0.134607019,1870.67425,1256.469104
Noakhali,nkhl814.wav,-475.14117,16.390526,-123.61823,-0.58681196,-42.038692,7.9516397,5.448361,-4.822546,-22.857504,-1.5804962,-5.122432,-17.777971,-9.480543,0.033331487,0.013216956,0.165281504,2238.366146,1402.348275
Noakhali,nkhl815.wav,-435.40018,70.609924,-113.82294,5.3693185,-49.608227,-27.208487,-11.5823555,-19.362265,-14.741438,-4.287835,-0.07166714,-8.361847,-8.791726,0.03811255,0.014495055,0.143081134,1953.822535,1328.138845
Noakhali,nkhl816.wav,-419.3863,83.41491,-80.2187,29.253391,-38.094284,-28.394434,-17.2601,-20.411482,-22.057919,-9.527863,-14.001332,-10.756364,-10.529942,0.032610465,0.01318701,0.12320095,1837.640932,1396.20261
Noakhali,nkhl817.wav,-424.50085,31.464184,-131.89127,23.230415,-24.588526,5.793843,1.11655,-16.480299,-21.52526,-13.7849655,-6.9895043,-8.475044,-5.419994,0.04808031,0.017552322,0.173075877,2269.004195,1293.338742
Noakhali,nkhl818.wav,-564.4316,-23.48872,-111.4847,14.703527,-41.231815,11.164612,-1.0492859,21.196053,-37.129444,1.8543407,16.219288,-7.17045,-4.0142627,0.01367582,0.00513937,0.269730641,3265.597459,1669.674108
Noakhali,nkhl819.wav,-579.7109,63.090622,-22.455019,21.819077,-21.82705,4.866885,-14.658061,5.681088,-26.156202,-15.348112,25.183481,-17.955061,-1.974128,0.0191715,0.006306875,0.29982508,3533.175525,1377.496586
Noakhali,nkhl82.wav,-398.43597,117.34536,-22.958189,16.488596,-11.667849,-1.1071398,-6.236988,-0.7796328,-10.618198,-4.16137,-1.2857424,-1.0206611,-5.863267,0.044907838,0.020681413,0.197949898,2371.329243,1449.246312
Noakhali,nkhl820.wav,-447.12473,20.450647,-112.66996,-15.974995,-29.760918,9.4621105,-15.1708145,10.773901,-6.6508913,-9.631062,-12.103667,-21.734945,-10.260974,0.041692525,0.016571254,0.222166836,2703.885088,1595.4609
Noakhali,nkhl821.wav,-495.69528,23.159986,-103.006454,13.912108,-38.489693,-6.400437,5.2185693,-6.694724,-15.974205,-3.5335424,0.54240113,-7.490128,-8.386306,0.032258645,0.013610891,0.173415748,2279.024825,1381.618294
Noakhali,nkhl822.wav,-417.54175,56.359566,-79.17705,26.876669,-37.56592,-26.712257,-14.388866,-12.6097145,-20.47385,-11.568127,-4.658735,-4.7204976,-11.445178,0.041928846,0.017883616,0.149375544,2060.861433,1417.534336
Noakhali,nkhl823.wav,-394.9734,75.39791,-101.808,15.171805,-48.70178,-24.981003,-11.600266,-7.0471168,-24.665188,-5.695828,-11.270919,-17.573479,-10.040052,0.05183248,0.02226858,0.128135876,1825.712113,1317.755981
Noakhali,nkhl824.wav,-395.9892,58.45486,-102.3327,21.306883,-46.016964,-29.719166,-23.677505,-12.703289,-32.615902,-7.069278,-9.39424,-6.621162,-0.25460985,0.04842104,0.020842096,0.148310615,2038.16308,1401.062875
Noakhali,nkhl825.wav,-434.05237,92.79956,-52.09947,13.70963,-49.846516,-19.799845,-28.772253,-11.511117,-37.010162,-14.8821125,-18.191805,-13.976992,-8.165562,0.036831006,0.014785747,0.119652697,1902.534953,1706.089917
Noakhali,nkhl826.wav,-454.0815,108.92205,-53.09864,14.734637,-3.7479618,-24.212742,-23.436235,-11.920226,-47.292015,-4.645307,-17.183174,-23.320229,4.0756946,0.035161387,0.014635257,0.096455373,1523.05604,1425.519861
Noakhali,nkhl827.wav,-424.89667,37.51125,-92.113754,4.757844,-39.797066,-8.20246,-18.827168,-2.759753,-16.445662,-5.7362647,-10.450987,-13.5195675,-7.2402797,0.04829815,0.020713957,0.204103828,2661.034398,1624.345579
Noakhali,nkhl828.wav,-446.7469,67.170715,-92.65853,16.822683,-24.118044,10.832924,10.348617,-7.2011504,-20.09285,-13.217486,-9.615873,-13.147418,-0.37925223,0.041731026,0.01637736,0.142501088,1961.459236,1391.222864
Noakhali,nkhl829.wav,-466.17853,43.93018,-93.87339,15.04206,-28.095829,6.7900057,-3.4140637,-4.2721515,-18.473368,-16.268953,-13.562719,-17.162588,-13.160548,0.03586317,0.014224838,0.175169482,2379.84589,1560.00756
Noakhali,nkhl83.wav,-379.06155,88.90522,-39.300552,0.1301377,-10.6558,-6.245098,-15.139679,-11.709059,-13.479885,-11.880147,-3.1639478,-8.223309,-9.730426,0.09381684,0.042859558,0.188850421,2209.402437,1382.114078
Noakhali,nkhl830.wav,-571.24335,-18.813353,-108.4856,8.906514,-26.506792,12.089268,6.972996,11.443835,-4.5627627,8.621072,2.819591,-11.630495,-9.091339,0.019702539,0.00751419,0.288604807,3224.464148,1632.672514
Noakhali,nkhl831.wav,-462.92654,96.05321,-64.2996,30.295336,-26.933676,-21.095865,0.87047917,-22.030685,-34.79457,-5.5246234,-5.319836,-8.622282,-1.7547327,0.03797914,0.013461803,0.143067539,1968.172153,1358.695014
Noakhali,nkhl832.wav,-409.66537,128.51218,-57.285793,12.251838,1.510025,-42.815453,-12.333473,-10.218258,-54.08352,-8.680307,-7.322958,-20.616455,7.43095,0.048361525,0.021091664,0.078047963,1266.292553,1137.14996
Noakhali,nkhl833.wav,-526.89087,-4.728666,-99.71255,22.8828,-40.933796,9.578835,1.3363032,-0.5266808,-15.762024,3.9946687,-5.8424673,-16.514294,2.8328264,0.026669469,0.010305529,0.248513631,3041.8272,1472.312445
Noakhali,nkhl834.wav,-436.75784,79.20748,-45.61343,18.957254,-39.440754,-16.003128,-10.971247,-10.5683,-31.013224,-6.521955,-7.146733,-7.057478,-5.717596,0.039241612,0.016753303,0.137661325,2017.352454,1656.258575
Noakhali,nkhl835.wav,-436.47122,65.62377,-70.74146,17.466696,-33.218838,-11.869096,-19.130152,-16.588774,-17.084177,-5.5753264,-9.70246,-4.827552,-9.116677,0.047600225,0.018042142,0.155375399,2271.939445,1637.977831
Noakhali,nkhl836.wav,-464.44986,82.65365,-54.95737,21.14889,-28.742897,-18.210733,-8.567408,-21.090487,-24.746021,-11.047388,-10.669483,-10.571281,-10.241317,0.03609991,0.01523471,0.125222049,1817.044914,1510.561876
Noakhali,nkhl837.wav,-495.03406,12.046582,-123.19321,-11.882791,-33.060818,9.821218,13.297357,17.790258,-6.4420414,1.5278533,-4.9182677,-17.770071,-9.979629,0.030928392,0.013699343,0.158860209,2247.727489,1427.458442
Noakhali,nkhl838.wav,-493.1572,48.891705,-127.184616,-4.656524,-32.46132,-18.078684,12.146929,12.971163,-16.16851,9.931624,-10.628675,-15.484176,-3.5238218,0.028175673,0.010506969,0.159132106,2136.563595,1353.608176
Noakhali,nkhl839.wav,-441.04968,82.04484,-60.72107,23.721958,-26.061527,-27.174406,-17.27365,-12.88546,-39.698895,-5.035757,-9.719598,-12.567028,-1.1995807,0.03841715,0.016427128,0.122122426,1891.659839,1539.449963
Noakhali,nkhl84.wav,-331.01547,122.75923,-45.24929,21.705727,-19.733345,-7.7295375,-16.702995,-1.9156157,-15.687692,-10.703802,-6.8444858,-8.945697,-4.10227,0.07423357,0.031963993,0.077576675,1366.66695,1359.297048
Noakhali,nkhl840.wav,-390.2531,97.01519,-64.55614,24.655668,-36.326447,-21.636768,-22.309683,-12.001942,-29.930954,-7.7059903,-10.487862,-10.186825,-5.071793,0.0477793,0.019375382,0.106642438,1679.724054,1461.08223
Noakhali,nkhl841.wav,-573.0136,-15.229039,-177.05788,18.580904,-15.827675,5.7323484,16.081558,9.3205,-12.578441,-5.5434456,4.2336144,-14.426325,7.305761,0.011192197,0.004852589,0.247394323,2845.132914,1182.590047
